Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Bryce Harper","PHI",42,88,73,19,13,4,0,2,2,4,13,0,29,2,0,0,0,0,0,0.26027397,11579
2021,"Drew Smyly","ATL",6,10,9,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11760
2021,"Mason Williams","NYM",6,9,7,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0.14285714,11859
2021,"Joc Pederson","CHC",34,56,51,13,11,2,0,0,0,4,3,0,16,2,0,0,1,0,0,0.25490196,11899
2021,"Joe Panik","TOR",12,20,15,2,1,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0.13333333,11936
2021,"Travis Shaw","MIL",29,47,39,6,3,2,0,1,1,2,6,0,12,1,0,1,1,0,0,0.15384615,11982
2021,"Max Kepler","MIN",27,54,49,7,4,2,0,1,1,3,4,0,12,1,0,0,0,0,0,0.14285714,12144
2021,"Eddie Rosario","CLE",49,105,98,27,22,3,0,2,2,21,4,0,19,0,1,2,0,0,0,0.2755102,12155
2021,"Ben Gamel","2 Tms",20,32,30,5,4,1,0,0,0,0,1,0,9,0,0,1,0,0,0,0.16666667,12160
2021,"Scott Schebler","LAA",8,10,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12225
2021,"Rougned Odor","NYY",22,45,40,9,4,1,0,4,4,7,3,0,10,2,0,0,2,0,0,0.225,12282
2021,"Jace Peterson","MIL",9,15,12,4,3,1,0,0,0,3,3,0,3,0,0,0,0,0,0,0.33333333,12325
2021,"Tommy La Stella","SFG",5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12371
2021,"Kolten Wong","MIL",27,62,58,19,13,3,1,2,2,8,3,0,7,1,0,0,0,0,0,0.32758621,12532
2021,"Alex Dickerson","SFG",12,14,11,3,3,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0.27272727,12649
2021,"Dillon Thomas","SEA",1,3,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.33333333,12719
2021,"Brad Miller","PHI",29,47,44,10,7,0,0,3,3,8,3,0,19,0,0,0,1,0,0,0.22727273,12775
2021,"Brian Goodwin","CHW",10,20,18,2,2,0,0,0,0,0,1,0,7,0,0,1,0,0,0,0.11111111,12858
2021,"Tyler Anderson","PIT",4,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12880
2021,"Gregory Polanco","PIT",40,61,53,6,5,1,0,0,0,5,5,0,25,0,3,0,1,0,0,0.11320755,12907
2021,"Brandon Nimmo","NYM",8,15,11,4,3,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0.36363636,12927
2021,"Michael Perez","PIT",11,12,9,1,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0.11111111,12977
2021,"Jackie Bradley Jr.","MIL",33,46,35,4,2,0,1,1,1,5,8,0,13,1,2,0,1,0,0,0.11428571,12984
2021,"Eduardo Rodriguez","BOS",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13164
2021,"Max Muncy","LAD",40,80,61,17,10,1,0,6,6,11,17,1,13,2,0,0,1,0,0,0.27868852,13301
2021,"Jake Lamb","CHW",9,12,10,3,2,1,0,0,0,3,2,0,4,0,0,0,0,0,0,0.3,13329
2021,"Omar Narvaez","MIL",24,32,26,5,3,1,0,1,1,3,4,0,8,2,0,0,0,0,0,0.19230769,13338
2021,"Tyler Naquin","CIN",23,31,26,5,4,0,0,1,1,4,4,0,8,1,0,0,1,0,0,0.19230769,13359
2021,"Blake Snell","SDP",5,8,7,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,13543
2021,"Jesse Winker","CIN",40,82,72,14,12,1,0,1,1,6,10,0,19,0,0,0,2,0,0,0.19444444,13590
2021,"Corey Seager","LAD",25,58,54,16,12,1,0,3,3,11,2,0,16,2,0,0,1,0,0,0.2962963,13624
2021,"Sal Romano","CIN",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13690
2021,"Max Fried","ATL",2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,13743
2021,"David Dahl","TEX",24,50,46,6,4,2,0,0,0,1,2,0,14,1,1,0,1,0,0,0.13043478,13744
2021,"Travis Jankowski","PHI",6,6,4,2,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0.5,13768
2021,"Joey Wendle","TBR",36,68,61,11,8,3,0,0,0,2,4,0,21,2,1,0,1,0,0,0.18032787,13853
2021,"Anthony Bemboom","LAA",4,5,4,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.5,13854
2021,"Brent Suter","MIL",2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13942
2021,"Rio Ruiz","BAL",9,12,12,3,1,1,0,1,1,2,0,0,3,0,0,0,0,0,0,0.25,14103
2021,"Kevin Gausman","SFG",4,9,9,2,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0.22222222,14107
2021,"Joey Gallo","TEX",56,122,101,27,15,3,0,9,9,20,19,0,40,2,0,0,0,0,0,0.26732673,14128
2021,"Daniel Vogelbach","MIL",21,28,25,3,2,0,0,1,1,3,3,0,8,0,0,0,1,0,0,0.12,14130
2021,"Matt Olson","OAK",58,129,115,34,18,7,0,9,9,21,11,0,28,2,1,0,1,0,0,0.29565217,14344
2021,"Raimel Tapia","COL",45,87,82,24,18,6,0,0,0,7,5,0,12,0,0,0,0,0,0,0.29268293,14350
2021,"Ronald Guzman","TEX",2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14388
2021,"Jake Cave","MIN",14,24,24,2,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0.08333333,14477
2021,"Nomar Mazara","DET",10,16,14,1,1,0,0,0,0,1,2,0,6,0,0,0,1,0,0,0.07142857,14553
2021,"Franchy Cordero","BOS",11,14,12,2,2,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0.16666667,14567
2021,"Harold Castro","DET",12,20,19,2,2,0,0,0,0,1,0,0,6,0,0,1,1,0,0,0.10526316,14691
2021,"Brett Phillips","TBR",33,60,51,6,5,1,0,0,0,2,7,0,27,0,0,2,1,0,0,0.11764706,14735
2021,"Julio Urias","LAD",5,7,6,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.33333333,14765
2021,"Mike Yastrzemski","SFG",35,68,60,10,6,4,0,0,0,1,7,0,20,1,0,0,1,0,0,0.16666667,14854
2021,"Tony Kemp","OAK",29,60,46,11,8,1,0,2,2,8,11,0,13,2,1,0,0,0,0,0.23913043,14894
2021,"Chase De Jong","PIT",2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,15036
2021,"Dom Nunez","COL",17,22,21,2,1,0,0,1,1,2,1,0,12,0,0,0,0,0,0,0.0952381,15055
2021,"Ryan McMahon","COL",41,80,72,15,9,3,0,3,3,6,7,1,28,0,1,0,1,0,0,0.20833333,15112
2021,"Josh VanMeter","ARI",12,15,14,3,2,0,0,1,1,5,1,0,5,0,0,0,0,0,0,0.21428571,15170
2021,"Jake Bauers","2 Tms",25,40,35,12,10,2,0,0,0,3,4,0,12,0,0,0,0,0,0,0.34285714,15194
2021,"Adam Frazier","PIT",48,92,82,25,14,6,2,3,3,14,7,0,14,3,0,0,1,0,0,0.30487805,15223
2021,"Mike Tauchman","2 Tms",22,35,28,6,5,1,0,0,0,1,6,0,12,1,0,0,0,0,0,0.21428571,15274
2021,"Jeff McNeil","NYM",25,31,25,5,5,0,0,0,0,0,5,0,5,1,0,0,1,0,0,0.2,15362
2021,"Andrew Heaney","LAA",1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15423
2021,"Matthew Boyd","DET",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15440
2021,"Justin Williams","STL",12,19,15,2,2,0,0,0,0,3,4,1,7,0,0,0,0,0,0,0.13333333,15490
2021,"J.P. Crawford","SEA",52,121,114,39,28,9,0,2,2,15,7,0,18,0,0,0,4,0,0,0.34210526,15491
2021,"Mike Ford","NYY",10,12,10,1,1,0,0,0,0,1,1,0,4,1,0,0,1,0,0,0.1,15585
2021,"Dominic Smith","NYM",40,64,56,17,13,2,0,2,2,12,6,0,15,0,2,0,1,0,0,0.30357143,15653
2021,"Billy McKinney","2 Tms",32,46,42,8,4,3,0,1,1,2,4,0,18,0,0,0,0,0,0,0.19047619,15654
2021,"Austin Meadows","TBR",50,106,91,19,14,4,0,1,1,11,11,0,28,3,1,0,1,0,0,0.20879121,15672
2021,"Reese McGuire","TOR",12,16,15,2,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0.13333333,15674
2021,"Rowdy Tellez","TOR",21,25,22,6,5,0,0,1,1,1,1,0,6,2,0,0,0,0,0,0.27272727,15679
2021,"Chance Sisco","BAL",8,9,8,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.125,15694
2021,"Tyler Wade","NYY",15,27,26,9,8,0,1,0,0,1,1,0,7,0,0,0,1,0,0,0.34615385,15730
2021,"Jose Marmolejos","SEA",7,9,7,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,15767
2021,"Jose Godoy","SEA",3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15808
2021,"Kean Wong","LAA",4,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,15994
2021,"Cody Bellinger","LAD",16,29,24,4,4,0,0,0,0,1,5,0,4,0,0,0,1,0,0,0.16666667,15998
2021,"Mark Payton","CIN",3,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,16042
2021,"Brandon Woodruff","MIL",4,7,6,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0.16666667,16162
2021,"Derek Fisher","MIL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16192
2021,"Bradley Zimmer","CLE",14,25,22,4,4,0,0,0,0,1,2,0,9,1,0,0,0,0,0,0.18181818,16221
2021,"Kyle Freeland","COL",3,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,16256
2021,"Nick Gordon","MIN",7,10,10,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.2,16337
2021,"Michael Conforto","NYM",28,48,38,7,6,1,0,0,0,3,7,0,17,3,0,0,2,0,0,0.18421053,16376
2021,"Jason Martin","TEX",7,10,10,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1,16429
2021,"Ryan O'Hearn","KCR",9,14,14,3,3,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0.21428571,16442
2021,"Luis Guillorme","NYM",12,16,13,4,4,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0.30769231,16451
2021,"Kyle Schwarber","WSN",47,91,73,17,12,3,0,2,2,6,14,0,29,3,1,0,2,0,0,0.23287671,16478
2021,"Shed Long Jr.","SEA",11,30,30,7,3,2,1,1,1,6,0,0,9,0,0,0,1,0,0,0.23333333,16542
2021,"Austin Gomber","COL",9,16,13,2,2,0,0,0,0,0,1,0,7,0,0,2,1,0,0,0.15384615,16561
2021,"Jason Vosler","SFG",6,7,7,2,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.28571429,16686
2021,"Brian O'Grady","SDP",3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16729
2021,"Colin Moran","PIT",26,38,33,6,4,2,0,0,0,2,3,0,12,2,0,0,0,0,0,0.18181818,16909
2021,"Sean Newcomb","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16943
2021,"Magneuris Sierra","MIA",16,19,19,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.26315789,17023
2021,"Alex Verdugo","BOS",47,105,98,20,17,2,0,1,1,7,6,0,19,1,0,0,3,0,0,0.20408163,17027
2021,"Pablo Lopez","MIA",10,13,13,1,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0.07692308,17085
2021,"Dustin Fowler","PIT",7,7,7,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.14285714,17098
2021,"Bobby Bradley","CLE",15,25,21,4,1,1,0,2,2,5,4,0,8,0,0,0,0,0,0,0.19047619,17278
2021,"Justus Sheffield","SEA",1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,17285
2021,"Rafael Devers","BOS",54,108,95,24,16,5,0,3,3,16,8,0,23,4,1,0,2,0,0,0.25263158,17350
2021,"JT Riddle","MIN",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17642
2021,"Vimael Machin","OAK",4,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,17684
2021,"Matt Beaty","LAD",9,12,10,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0.1,17710
2021,"Steven Duggar","SFG",16,25,19,7,5,1,0,1,1,4,6,0,8,0,0,0,0,0,0,0.36842105,17719
2021,"Max Schrock","CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17750
2021,"DJ Stewart","BAL",20,35,32,8,8,0,0,0,0,3,3,0,10,0,0,0,2,0,0,0.25,17766
2021,"Willie Calhoun","TEX",27,51,47,11,8,2,0,1,1,4,2,0,3,2,0,0,2,0,0,0.23404255,17838
2021,"Andrew Benintendi","KCR",37,71,65,15,12,2,0,1,1,11,4,0,13,1,1,0,1,0,0,0.23076923,17901
2021,"Isan Diaz","MIA",26,47,40,5,5,0,0,0,0,1,5,2,12,1,1,0,0,0,0,0.125,17922
2021,"Cedric Mullins","BAL",49,110,100,31,20,7,0,4,4,9,9,0,20,1,0,0,0,0,0,0.31,17929
2021,"Andrew Stevenson","WSN",13,18,16,4,3,0,0,1,1,5,1,0,2,0,1,0,1,0,0,0.25,17932
2021,"Sam Hilliard","COL",7,8,7,1,0,0,0,1,1,1,1,0,4,0,0,0,0,0,0,0.14285714,17954
2021,"Jake Cronenworth","SDP",56,96,86,23,16,4,1,2,2,8,7,0,13,2,0,0,1,0,0,0.26744186,18036
2021,"Garrett Stubbs","HOU",1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,18067
2021,"Austin Allen","OAK",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18083
2021,"LaMonte Wade Jr","SFG",12,15,13,0,0,0,0,0,0,0,1,0,5,1,0,0,1,0,0,0,18126
2021,"Ka'ai Tom","2 Tms",21,33,24,5,4,0,0,1,1,4,8,0,5,0,1,0,0,0,0,0.20833333,18136
2021,"Patrick Mazeika","NYM",4,6,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,18142
2021,"Seth Brown","OAK",15,16,13,2,1,0,0,1,1,1,3,0,4,0,0,0,0,0,0,0.15384615,18171
2021,"Edwin Rios","LAD",6,12,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18316
2021,"Alex Young","ARI",2,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18333
2021,"Kyle Tucker","HOU",51,117,106,24,15,4,0,5,5,22,8,0,15,0,3,0,1,0,0,0.22641509,18345
2021,"Lewin Diaz","MIA",4,5,5,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.2,18365
2021,"Travis Blankenhorn","NYM",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18395
2021,"Trent Grisham","SDP",29,56,46,11,6,1,1,3,3,12,9,0,13,1,0,0,2,0,0,0.23913043,18564
2021,"Luis Arraez","MIN",26,56,49,11,8,2,1,0,0,5,7,0,7,0,0,0,0,0,0,0.2244898,18568
2021,"Jared Walsh","LAA",47,96,93,16,8,3,0,5,5,17,3,0,31,0,0,0,2,0,0,0.17204301,18607
2021,"Josh Naylor","CLE",47,90,83,16,12,3,0,1,1,5,5,0,21,1,0,0,2,0,0,0.19277108,18839
2021,"Brandon Lowe","TBR",50,95,86,9,4,1,0,4,4,7,7,0,40,1,1,0,0,0,0,0.10465116,18882
2021,"Estevan Florial","NYY",1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19151
2021,"Zack Collins","CHW",20,36,33,5,3,1,0,1,1,5,2,0,16,0,0,1,0,0,0,0.15151515,19181
2021,"Cole Irvin","OAK",2,4,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.33333333,19244
2021,"Cavan Biggio","TOR",34,52,45,10,7,3,0,0,0,3,6,0,17,0,0,1,0,0,0,0.22222222,19252
2021,"Jake Fraley","SEA",23,44,34,7,5,1,0,1,1,4,10,0,15,0,0,0,0,0,0,0.20588235,19260
2021,"Donovan Walton","SEA",8,16,16,3,0,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0.1875,19314
2021,"Joey Lucchesi","NYM",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19320
2021,"Jose Rojas","LAA",21,35,31,8,3,3,0,2,2,4,3,0,9,1,0,0,0,0,0,0.25806452,19331
2021,"Yadiel Hernandez","WSN",11,16,14,3,2,0,0,1,1,1,2,0,7,0,0,0,0,0,0,0.21428571,19334
2021,"Nicky Lopez","KCR",25,44,37,10,8,1,1,0,0,5,3,0,5,0,2,2,0,0,0,0.27027027,19339
2021,"Luke Raley","LAD",10,15,14,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,19354
2021,"Zach McKinstry","LAD",21,39,35,9,6,3,0,0,0,7,4,1,11,0,0,0,0,0,0,0.25714286,19392
2021,"Jon Duplantier","ARI",1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19546
2021,"Yordan Alvarez","HOU",52,123,108,33,20,9,0,4,4,22,10,0,33,3,2,0,2,0,0,0.30555556,19556
2021,"Nate Lowe","TEX",56,120,107,30,22,5,1,2,2,12,13,0,31,0,0,0,4,0,0,0.28037383,19566
2021,"Nick Heath","ARI",5,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19577
2021,"Luis Barrera","OAK",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19615
2021,"Josh Rojas","ARI",40,77,69,19,10,5,0,4,4,7,7,0,24,0,0,0,0,0,0,0.27536232,19734
2021,"Shohei Ohtani","LAA",45,97,87,23,7,5,3,8,8,18,7,0,29,2,1,0,0,0,0,0.26436782,19755
2021,"Josh Palacios","TOR",4,6,5,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.4,19818
2021,"Tucker Davidson","ATL",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19871
2021,"Adam Haseley","PHI",3,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666667,19878
2021,"Pavin Smith","ARI",44,78,69,17,13,2,1,1,1,10,8,0,13,0,1,0,2,0,0,0.24637681,19892
2021,"Gavin Sheets","CHW",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19901
2021,"Jesus Sanchez","MIA",8,16,16,3,1,1,0,1,1,2,0,0,7,0,0,0,0,0,0,0.1875,19913
2021,"Daulton Varsho","ARI",7,15,13,2,1,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0.15384615,19918
2021,"Andres Gimenez","CLE",10,17,17,3,1,1,0,1,1,3,0,0,4,0,0,0,0,0,0,0.17647059,19950
2021,"Khalil Lee","NYM",2,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19952
2021,"Gavin Lux","LAD",40,72,62,9,7,2,0,0,0,2,9,0,21,0,1,0,0,0,0,0.14516129,19955
2021,"Mickey Moniak","PHI",5,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19956
2021,"Taylor Trammell","SEA",32,60,51,5,2,2,0,1,1,4,6,0,26,1,0,2,0,0,0,0.09803922,19960
2021,"Juan Soto","WSN",50,96,82,18,10,2,0,6,6,17,14,2,16,0,0,0,4,0,0,0.2195122,20123
2021,"Ben Rortvedt","MIN",7,10,9,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,20287
2021,"David Peterson","NYM",3,4,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,20302
2021,"Alex Kirilloff","MIN",25,47,46,13,7,4,0,2,2,7,1,0,11,0,0,0,0,0,0,0.2826087,20325
2021,"Luis Gonzalez","CHW",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20332
2021,"Bruce Zimmermann","BAL",2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,20370
2021,"Luis Garcia","WSN",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20391
2021,"Jazz Chisholm Jr.","MIA",34,70,65,16,10,3,1,2,2,5,4,0,24,1,0,0,0,0,0,0.24615385,20454
2021,"Scott Hurst","STL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20501
2021,"Jose Devers","MIA",6,7,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.16666667,20540
2021,"Lars Nootbaar","STL",6,8,6,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,21454
2021,"Trevor Larnach","MIN",23,49,45,10,7,1,0,2,2,5,3,0,16,0,1,0,2,0,0,0.22222222,21501
2021,"Kyle Isbel","KCR",4,6,6,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.5,21614
2021,"Nick Maton","PHI",26,41,40,13,9,2,0,2,2,5,1,0,15,0,0,0,0,0,0,0.325,21635
2021,"Akil Baddoo","DET",23,33,28,4,4,0,0,0,0,3,4,0,12,0,1,0,0,0,0,0.14285714,22168
2021,"Paul Campbell","MIA",2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22248
2021,"Trevor Rogers","MIA",5,7,5,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,22286
2021,"Jarred Kelenic","SEA",13,26,26,3,3,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0.11538462,22558
2021,"Tucupita Marcano","SDP",7,11,9,2,2,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0.22222222,22871
2021,"Alex Vesia","LAD",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25007
2021,"Sammy Long","SFG",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25379
2021,"Kwang Hyun Kim","STL",4,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27458
2021,"Yoshi Tsutsugo","2 Tms",15,20,18,2,1,1,0,0,0,0,2,0,9,0,0,0,0,0,0,0.11111111,27459
2021,"Shogo Akiyama","CIN",9,11,9,3,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.33333333,27461
